timestamp,y_window,person
0 days 00:01:16.967000,-0.07960567425999997,13
0 days 00:01:17.019000,0.02709432064,13
0 days 00:01:17.019000,0.08129431864000006,13
0 days 00:01:17.036000,0.08642130020000004,13
0 days 00:01:17.048000,0.07112130020000004,13
0 days 00:01:17.048000,0.08683600576000003,13
0 days 00:01:17.108000,0.043336005760000074,13
0 days 00:01:17.112000,-0.026863994239999966,13
0 days 00:01:17.115000,-0.12036399424,13
0 days 00:01:17.170000,-0.17836399423999996,13
0 days 00:01:17.171000,-0.15596399624,13
0 days 00:01:17.171000,-0.10536399723999997,13
0 days 00:01:17.231000,-0.04026399824,13
0 days 00:01:17.231000,0.007536001760000004,13
0 days 00:01:17.233000,0.026636001760000007,13
0 days 00:01:17.248000,0.021501935760000025,13
0 days 00:01:17.288000,0.04130193576,13
0 days 00:01:17.289000,0.07430193596000002,13
0 days 00:01:17.291000,0.09110193596000006,13
0 days 00:01:17.317000,0.09710193596000004,13
0 days 00:01:17.347000,0.10090193596000002,13
0 days 00:01:17.349000,0.10530193596000004,13
0 days 00:01:17.408000,0.11030193596000004,13
0 days 00:01:17.410000,0.12190193496000003,13
0 days 00:01:17.411000,0.13310193446000004,13
0 days 00:01:17.421000,0.15393803546000007,13
0 days 00:01:17.469000,0.13175587616000006,13
0 days 00:01:17.473000,0.045055876160000036,13
0 days 00:01:17.473000,-0.06534412403999999,13
0 days 00:01:17.528000,-0.15794411403999992,13
0 days 00:01:17.529000,-0.15914411403999998,13
0 days 00:01:17.529000,-0.20364411403999993,13
0 days 00:01:17.590000,-0.20254411404000003,13
0 days 00:01:17.590000,-0.13474411403999997,13
0 days 00:01:17.591000,-0.03334411403999999,13
0 days 00:01:17.632000,-0.005759429640000031,13
0 days 00:01:17.647000,0.08694056736000003,13
0 days 00:01:17.652000,0.11124056735999996,13
0 days 00:01:17.653000,0.08030402276,13
0 days 00:01:17.711000,0.08840402255999999,13
0 days 00:01:17.711000,0.09200402256000008,13
0 days 00:01:17.711000,0.05560402295999998,13
0 days 00:01:17.773000,0.09930402296,13
0 days 00:01:17.774000,0.15170402295999996,13
0 days 00:01:17.776000,0.16890402196000004,13
0 days 00:01:17.829000,0.16880402196000002,13
0 days 00:01:17.830000,0.18166291826000006,13
0 days 00:01:17.834000,0.16896291725999998,13
0 days 00:01:17.843000,0.13003722126,13
0 days 00:01:17.868000,0.08913722123000005,13
0 days 00:01:17.868000,0.06283722123000005,13
0 days 00:01:17.929000,0.034937221230000044,13
0 days 00:01:17.930000,-0.0038627787699999023,13
0 days 00:01:17.930000,-0.04216277776999995,13
0 days 00:01:17.994000,-0.06876277756999992,13
0 days 00:01:17.994000,-0.09026277756999995,13
0 days 00:01:17.996000,-0.10986277756999988,13
0 days 00:01:18.016000,-0.12540018697199995,13
0 days 00:01:18.050000,-0.15420018697199991,13
0 days 00:01:18.050000,-0.16168199637199998,13
0 days 00:01:18.053000,-0.18708199537199996,13
0 days 00:01:18.077000,-0.21248199537199997,13
0 days 00:01:18.110000,-0.16978199837200003,13
0 days 00:01:18.110000,-0.07368200837199998,13
0 days 00:01:18.168000,-0.09668200637199996,13
0 days 00:01:18.176000,0.012217993627999985,13
0 days 00:01:18.177000,0.07711799362800001,13
0 days 00:01:18.227000,0.10678208060299996,13
0 days 00:01:18.230000,0.11898208030299996,13
0 days 00:01:18.231000,0.14006980580299996,13
0 days 00:01:18.243000,0.08726980580299999,13
0 days 00:01:18.258000,-0.03953018419700004,13
0 days 00:01:18.287000,-0.162630184197,13
0 days 00:01:18.289000,-0.20143018119699996,13
0 days 00:01:18.316000,-0.16563018149699998,13
0 days 00:01:18.346000,-0.10443018149699995,13
0 days 00:01:18.349000,-0.025930182496999923,13
0 days 00:01:18.377000,0.006569817503000044,13
0 days 00:01:18.406000,0.022769818503000038,13
0 days 00:01:18.410000,0.04666981850300003,13
0 days 00:01:18.438000,0.07466981850300006,13
0 days 00:01:18.438000,0.07536712970300002,13
0 days 00:01:18.502000,0.08936712770300005,13
0 days 00:01:18.509000,0.10676712810300006,13
0 days 00:01:18.510000,0.11146712810300004,13
0 days 00:01:18.558000,0.11546712710300001,13
0 days 00:01:18.560000,0.14206712710300004,13
0 days 00:01:18.561000,0.15326712650300003,13
0 days 00:01:18.588000,0.16656712660300005,13
0 days 00:01:18.593000,0.16446712620300005,13
0 days 00:01:18.617000,0.16885630070300006,13
0 days 00:01:18.649000,0.04445630070300007,13
0 days 00:01:18.651000,-0.030388005696999922,13
0 days 00:01:18.653000,-0.1859880056969999,13
0 days 00:01:18.710000,-0.15168800569699997,13
0 days 00:01:18.711000,-0.13168800569699993,13
0 days 00:01:18.711000,-0.11388800569699996,13
0 days 00:01:18.770000,-0.11738800569699992,13
0 days 00:01:18.770000,-0.06608800869699995,13
0 days 00:01:18.771000,0.011211991303000017,13
0 days 00:01:18.823000,0.019090247103000012,13
0 days 00:01:18.827000,0.020790247203000014,13
0 days 00:01:18.829000,0.06909024520300001,13
0 days 00:01:18.831000,0.056563264642999996,13
0 days 00:01:18.889000,0.05766326464299995,13
0 days 00:01:18.892000,0.03256326564299996,13
0 days 00:01:18.895000,0.10116326564299995,13
0 days 00:01:18.951000,0.17426326464299996,13
0 days 00:01:18.955000,0.19386326464299997,13
0 days 00:01:18.957000,0.19076326414300002,13
0 days 00:01:18.976000,0.164463266143,13
0 days 00:01:19.007000,0.14326326574300002,13
0 days 00:01:19.010000,0.11646326654300002,13
0 days 00:01:19.034000,0.07279415284300002,13
0 days 00:01:19.070000,0.04979415254300001,13
0 days 00:01:19.074000,0.05925700034300002,13
0 days 00:01:19.076000,0.014557000643000011,13
0 days 00:01:19.130000,-0.028542999356999995,13
0 days 00:01:19.131000,-0.058942999356999995,13
0 days 00:01:19.133000,-0.08594299935700005,13
0 days 00:01:19.158000,-0.115042999357,13
0 days 00:01:19.221000,-0.13964299895699997,13
0 days 00:01:19.225000,-0.16094299895699998,13
0 days 00:01:19.226000,-0.18444299765700006,13
0 days 00:01:19.245000,-0.19166787435700003,13
0 days 00:01:19.277000,-0.21070397535700003,13
0 days 00:01:19.279000,-0.19820397635700002,13
0 days 00:01:19.280000,-0.137603974357,13
0 days 00:01:19.307000,-0.046703974357,13
0 days 00:01:19.337000,0.052596015642999955,13
0 days 00:01:19.338000,0.04789601564299997,13
0 days 00:01:19.367000,0.09619601564300001,13
0 days 00:01:19.399000,0.059396015643000004,13
0 days 00:01:19.399000,-0.023703984357000017,13
0 days 00:01:19.419000,-0.11914277335699998,13
0 days 00:01:19.459000,-0.13392745875699996,13
0 days 00:01:19.461000,-0.195127455757,13
0 days 00:01:19.465000,-0.17112745575699997,13
0 days 00:01:19.519000,-0.11122745675699999,13
0 days 00:01:19.524000,-0.07672745655700003,13
0 days 00:01:19.527000,-0.050327456557000015,13
0 days 00:01:19.584000,0.012672541442999985,13
0 days 00:01:19.589000,0.03467254144300002,13
0 days 00:01:19.589000,0.06157254144300001,13
0 days 00:01:19.630000,0.05616330599300004,13
0 days 00:01:19.637000,0.07126330599300007,13
0 days 00:01:19.640000,0.08306330629300004,13
0 days 00:01:19.643000,0.08656330729300006,13
0 days 00:01:19.700000,0.10318900329300003,13
0 days 00:01:19.705000,0.11168900332300005,13
0 days 00:01:19.707000,0.11778900332300005,13
0 days 00:01:19.737000,0.131489003323,13
0 days 00:01:19.786000,0.134089003323,13
0 days 00:01:19.791000,0.012289003322999967,13
0 days 00:01:19.792000,-0.04251099287699999,13
0 days 00:01:19.819000,-0.09621099287700002,13
0 days 00:01:19.819000,-0.21781099287699995,13
0 days 00:01:19.859000,-0.227344404975,13
0 days 00:01:19.879000,-0.20104440497499998,13
0 days 00:01:19.880000,-0.16744440497500002,13
0 days 00:01:19.885000,-0.16044440497499998,13
0 days 00:01:19.939000,-0.11714440497499995,13
0 days 00:01:19.941000,-0.025144404974999972,13
0 days 00:01:19.946000,0.06355559302500002,13
0 days 00:01:19.976000,0.09495559102500001,13
0 days 00:01:19.979000,0.06375559102500006,13
0 days 00:01:20.014000,0.07762987182500003,13
0 days 00:01:20.029000,0.07786578485000002,13
0 days 00:01:20.031000,0.045465784850000024,13
0 days 00:01:20.088000,0.04136578485,13
0 days 00:01:20.089000,0.08726578485000001,13
0 days 00:01:20.091000,0.12926578484999993,13
0 days 00:01:20.117000,0.14206578485,13
0 days 00:01:20.119000,0.15336578485,13
0 days 00:01:20.177000,0.15126578385000003,13
0 days 00:01:20.181000,0.13376578385000001,13
0 days 00:01:20.182000,0.11536578485000003,13
0 days 00:01:20.226000,0.08141881275000001,13
0 days 00:01:20.236000,0.05341881254999998,13
0 days 00:01:20.241000,0.012918812549999999,13
0 days 00:01:20.242000,-0.030781187449999997,13
0 days 00:01:20.268000,-0.03621810525000001,13
0 days 00:01:20.330000,-0.07441810325000002,13
0 days 00:01:20.330000,-0.11281810325000005,13
0 days 00:01:20.335000,-0.14651810325000006,13
0 days 00:01:20.388000,-0.17151810225000005,13
0 days 00:01:20.393000,-0.20421810125,13
0 days 00:01:20.397000,-0.23081810025000007,13
0 days 00:01:20.438000,-0.25027276525000003,13
0 days 00:01:20.448000,-0.2505727649500001,13
0 days 00:01:20.449000,-0.26746193845000005,13
0 days 00:01:20.451000,-0.15626193845000003,13
0 days 00:01:20.511000,-0.06936193845,13
0 days 00:01:20.514000,0.08713806154999998,13
0 days 00:01:20.514000,0.08413806155000002,13
0 days 00:01:20.538000,0.020638061550000017,13
0 days 00:01:20.538000,-0.005361938449999992,13
0 days 00:01:20.566000,-0.05196193844999996,13
0 days 00:01:20.598000,-0.11966193644999996,13
0 days 00:01:20.599000,-0.17416193645,13
0 days 00:01:20.612000,-0.17877825645,13
0 days 00:01:20.628000,-0.15237825644999994,13
0 days 00:01:20.690000,-0.13637825545,13
0 days 00:01:20.690000,-0.08087825644999992,13
0 days 00:01:20.700000,-0.03807825644999998,13
0 days 00:01:20.750000,0.006221743550000083,13
0 days 00:01:20.751000,0.02862174354999999,13
0 days 00:01:20.753000,0.047921744550000034,13
0 days 00:01:20.777000,0.07122174455000004,13
0 days 00:01:20.780000,0.07972174405,13
0 days 00:01:20.807000,0.08052174405000002,13
0 days 00:01:20.822000,0.07147442165000001,13
0 days 00:01:20.836000,0.07847442185000003,13
0 days 00:01:20.841000,0.08784353454999999,13
0 days 00:01:20.898000,0.09764353385000005,13
0 days 00:01:20.905000,0.06594353405,13
0 days 00:01:20.905000,0.08734353375000001,13
0 days 00:01:20.958000,-0.02005646624999997,13
0 days 00:01:20.961000,-0.16475646624999996,13
0 days 00:01:20.963000,-0.29015646624999997,13
0 days 00:01:20.986000,-0.25405646625,13
0 days 00:01:21.016000,-0.21705646665,13
0 days 00:01:21.019000,-0.21185646664999996,13
0 days 00:01:21.034000,-0.20529432064999995,13
0 days 00:01:21.046000,-0.20406944354999998,13
0 days 00:01:21.076000,-0.13336944354999994,13
0 days 00:01:21.080000,-0.06216944354999995,13
0 days 00:01:21.140000,-0.01936944554999996,13
0 days 00:01:21.142000,-0.014769445549999972,13
0 days 00:01:21.144000,-0.028369445549999924,13
0 days 00:01:21.197000,-0.00866944575000002,13
0 days 00:01:21.199000,0.0028305542500000145,13
0 days 00:01:21.202000,0.06973055424999997,13
0 days 00:01:21.248000,0.08864140225,13
0 days 00:01:21.259000,0.10678019124999998,13
0 days 00:01:21.262000,0.13108019125,13
0 days 00:01:21.263000,0.13398019125,13
0 days 00:01:21.321000,0.13238019125,13
0 days 00:01:21.322000,0.11818019125000001,13
0 days 00:01:21.324000,0.08888019085000001,13
0 days 00:01:21.377000,0.05358019085000003,13
0 days 00:01:21.379000,0.02018019285000003,13
0 days 00:01:21.382000,-0.020119807149999988,13
0 days 00:01:21.407000,-0.05851980714999996,13
0 days 00:01:21.419000,-0.04446434769999999,13
0 days 00:01:21.437000,-0.07806434769999997,13
0 days 00:01:21.468000,-0.11446434770000001,13
0 days 00:01:21.468000,-0.1430643477,13
0 days 00:01:21.528000,-0.16306434720000001,13
0 days 00:01:21.530000,-0.1827643462,13
0 days 00:01:21.532000,-0.2101643462,13
0 days 00:01:21.588000,-0.22996434619999997,13
0 days 00:01:21.590000,-0.24776434619999996,13
0 days 00:01:21.591000,-0.13536434619999999,13
0 days 00:01:21.630000,-0.08187498869999998,13
0 days 00:01:21.651000,-0.008074988699999938,13
0 days 00:01:21.652000,0.14622501130000004,13
0 days 00:01:21.652000,0.14689583280000001,13
0 days 00:01:21.710000,0.10859583280000003,13
0 days 00:01:21.710000,0.011895835800000016,13
0 days 00:01:21.712000,-0.0446041642,13
0 days 00:01:21.769000,-0.10760416419999999,13
0 days 00:01:21.772000,-0.15080416419999998,13
0 days 00:01:21.776000,-0.21280416220000006,13
0 days 00:01:21.797000,-0.17690416220000008,13
0 days 00:01:21.826000,-0.08740416220000004,13
0 days 00:01:21.827000,-0.03727844300000003,13
0 days 00:01:21.841000,-0.05360039900000002,13
0 days 00:01:21.888000,0.022199598000000025,13
0 days 00:01:21.892000,0.04629959800000001,13
0 days 00:01:21.894000,0.07999959800000005,13
0 days 00:01:21.950000,0.09919959800000004,13
0 days 00:01:21.950000,0.10949959800000002,13
0 days 00:01:21.951000,0.11629959800000002,13
0 days 00:01:22.009000,0.10269959900000003,13
0 days 00:01:22.009000,0.10349959850000003,13
0 days 00:01:22.012000,0.09449959849999998,13
0 days 00:01:22.015000,0.09857722359999993,13
0 days 00:01:22.038000,0.08897722379999999,13
0 days 00:01:22.098000,-0.03592277620000003,13
0 days 00:01:22.099000,-0.09612277620000004,13
0 days 00:01:22.100000,-0.24152276660000005,13
0 days 00:01:22.132000,-0.2504227666,13
0 days 00:01:22.133000,-0.21132276660000004,13
0 days 00:01:22.188000,-0.19522276660000007,13
0 days 00:01:22.191000,-0.14412276660000006,13
0 days 00:01:22.191000,-0.14722276760000008,13
0 days 00:01:22.227000,-0.13500913660000008,13
0 days 00:01:22.249000,-0.08675447160000008,13
0 days 00:01:22.250000,0.004245528099999954,13
0 days 00:01:22.252000,0.017245527099999946,13
0 days 00:01:22.308000,0.009745527099999944,13
0 days 00:01:22.308000,-0.01695447290000006,13
0 days 00:01:22.311000,0.005845527099999943,13
0 days 00:01:22.369000,0.02014552709999996,13
0 days 00:01:22.370000,0.08764552710000005,13
0 days 00:01:22.372000,0.12534552710000008,13
0 days 00:01:22.429000,0.20224552610000004,13
0 days 00:01:22.430000,0.2567455261,13
0 days 00:01:22.431000,0.2754455251,13
0 days 00:01:22.437000,0.26652862029999996,13
0 days 00:01:22.490000,0.24462862029999996,13
0 days 00:01:22.494000,0.18952862029999995,13
0 days 00:01:22.496000,0.14832862029999985,13
0 days 00:01:22.561000,0.09692862029999989,13
0 days 00:01:22.561000,0.05372862029999989,13
0 days 00:01:22.562000,0.006328620299999931,13
0 days 00:01:22.589000,-0.04697137970000007,13
0 days 00:01:22.590000,-0.08927137970000003,13
0 days 00:01:22.610000,-0.11149013030000006,13
0 days 00:01:22.617000,-0.13289013030000002,13
0 days 00:01:22.647000,-0.14414280750000005,13
0 days 00:01:22.648000,-0.16384280750000002,13
0 days 00:01:22.708000,-0.19384280650000002,13
0 days 00:01:22.708000,-0.21384280530000002,13
0 days 00:01:22.709000,-0.20884280530000005,13
0 days 00:01:22.737000,-0.23374280430000002,13
0 days 00:01:22.798000,-0.12004280433000006,13
0 days 00:01:22.801000,0.03265719546999992,13
0 days 00:01:22.807000,0.12645719546999998,13
0 days 00:01:22.821000,0.13138193547,13
0 days 00:01:22.827000,0.05078193846999999,13
0 days 00:01:22.830000,0.018881940470000007,13
0 days 00:01:22.887000,0.00711979417,13
0 days 00:01:22.890000,0.03141979327000002,13
0 days 00:01:22.891000,0.004919793270000024,13
0 days 00:01:22.948000,-0.005680206729999986,13
0 days 00:01:22.951000,0.02431979327000002,13
0 days 00:01:22.951000,0.08281979127000001,13
0 days 00:01:23.009000,0.14131978827000005,13
0 days 00:01:23.012000,0.18051978547,13
0 days 00:01:23.012000,0.20481978547000004,13
0 days 00:01:23.033000,0.17444730407000006,13
0 days 00:01:23.037000,0.20713645607000009,13
0 days 00:01:23.069000,0.20063645557,13
0 days 00:01:23.070000,0.20883645557000008,13
0 days 00:01:23.128000,0.2054364555700001,13
0 days 00:01:23.132000,0.19513645557000003,13
0 days 00:01:23.135000,0.18613645557000005,13
0 days 00:01:23.189000,0.046136455970000066,13
0 days 00:01:23.190000,0.010036456970000059,13
0 days 00:01:23.193000,-0.12396354302999996,13
0 days 00:01:23.217000,-0.22336353302999995,13
0 days 00:01:23.244000,-0.23048894852999996,13
0 days 00:01:23.247000,-0.23713517292999994,13
0 days 00:01:23.248000,-0.20733517292999998,13
0 days 00:01:23.277000,-0.19073517293000003,13
0 days 00:01:23.307000,-0.15673517292999997,13
0 days 00:01:23.310000,-0.09133517642999997,13
0 days 00:01:23.336000,-0.03983517742999995,13
0 days 00:01:23.367000,-0.01803517742999999,13
0 days 00:01:23.369000,-0.02553517642999997,13
0 days 00:01:23.398000,-0.02873517642999996,13
0 days 00:01:23.416000,-0.0042652201299999545,13
0 days 00:01:23.428000,-0.006654581629999953,13
0 days 00:01:23.429000,0.0012454183700000244,13
0 days 00:01:23.456000,0.004445418370000027,13
0 days 00:01:23.487000,0.032245418370000015,13
0 days 00:01:23.490000,0.07844541837000003,13
0 days 00:01:23.516000,0.16894541437000002,13
0 days 00:01:23.548000,0.24644541337000003,13
0 days 00:01:23.549000,0.29304541237000004,13
0 days 00:01:23.576000,0.26824541237,13
0 days 00:01:23.609000,0.26649514357000004,13
0 days 00:01:23.639000,0.22559514357000005,13
0 days 00:01:23.643000,0.16059514357000002,13
0 days 00:01:23.644000,0.10859514356999998,13
0 days 00:01:23.699000,0.11901709956999998,13
0 days 00:01:23.700000,0.059417102569999984,13
0 days 00:01:23.703000,0.0070171035700000006,13
0 days 00:01:23.759000,-0.051582896430000025,13
0 days 00:01:23.760000,-0.08958289642999998,13
0 days 00:01:23.763000,-0.12058289642999999,13
0 days 00:01:23.788000,-0.16038289642999995,13
0 days 00:01:23.793000,-0.19418289642999997,13
0 days 00:01:23.821000,-0.21915773892999998,13
0 days 00:01:23.849000,-0.23345773852999996,13
0 days 00:01:23.853000,-0.23188839152999996,13
0 days 00:01:23.853000,-0.24758839152999998,13
0 days 00:01:23.906000,-0.12288839152999997,13
0 days 00:01:23.907000,-0.09378839152999997,13
0 days 00:01:23.912000,0.008511598470000025,13
0 days 00:01:23.935000,0.005511598470000063,13
0 days 00:01:23.968000,-0.017088401529999974,13
0 days 00:01:23.998000,0.005811598470000025,13
0 days 00:01:23.999000,-0.009588401529999943,13
0 days 00:01:24.033000,-0.00027612702999996186,13
0 days 00:01:24.059000,0.034410241970000026,13
0 days 00:01:24.059000,0.041810241969999995,13
0 days 00:01:24.062000,-0.0029897600299999684,13
0 days 00:01:24.117000,0.044310239970000005,13
0 days 00:01:24.123000,0.11191023796999999,13
0 days 00:01:24.123000,0.16191023797,13
0 days 00:01:24.147000,0.17021023796999998,13
0 days 00:01:24.177000,0.15291023696999997,13
0 days 00:01:24.180000,0.14841023697,13
0 days 00:01:24.206000,0.13551023656999997,13
0 days 00:01:24.207000,0.11467598446999995,13
0 days 00:01:24.238000,0.10207598446999996,13
0 days 00:01:24.238000,0.09877598546999994,13
0 days 00:01:24.301000,-0.018869045530000062,13
0 days 00:01:24.302000,-0.06966904553000006,13
0 days 00:01:24.303000,-0.19726904553000002,13
0 days 00:01:24.362000,-0.26826904253,13
0 days 00:01:24.363000,-0.26806904213000005,13
0 days 00:01:24.370000,-0.28546904213,13
0 days 00:01:24.416000,-0.29165101613,13
0 days 00:01:24.417000,-0.28875101613000004,13
0 days 00:01:24.419000,-0.17745101612999994,13
0 days 00:01:24.421000,-0.09713226852999995,13
0 days 00:01:24.447000,-0.03063227252999999,13
0 days 00:01:24.476000,-0.05753227252999998,13
0 days 00:01:24.477000,-0.05933227202999999,13
0 days 00:01:24.506000,-0.06803227002999997,13
0 days 00:01:24.538000,-0.057932270230000034,13
0 days 00:01:24.538000,-0.009932272230000008,13
0 days 00:01:24.569000,0.027167725770000005,13
0 days 00:01:24.597000,0.03696772580000002,13
0 days 00:01:24.600000,0.04246772599999999,13
0 days 00:01:24.627000,0.071143082,13
0 days 00:01:24.657000,0.055318342000000006,13
0 days 00:01:24.660000,0.127318339,13
0 days 00:01:24.661000,0.179018337,13
0 days 00:01:24.720000,0.18561833700000002,13
0 days 00:01:24.721000,0.162118338,13
0 days 00:01:24.722000,0.13561833800000003,13
0 days 00:01:24.747000,0.07911833840000003,13
0 days 00:01:24.777000,0.03001833840000003,13
0 days 00:01:24.778000,-0.014781659600000017,13
0 days 00:01:24.810000,-0.06948165660000001,13
0 days 00:01:24.838000,-0.11538214480000004,13
0 days 00:01:24.867000,-0.16278214480000006,13
0 days 00:01:24.870000,-0.16530966340000006,13
0 days 00:01:24.871000,-0.20340966240000002,13
0 days 00:01:24.903000,-0.2185096619000001,13
0 days 00:01:24.906000,-0.24730966190000003,13
0 days 00:01:24.959000,-0.28400966190000004,13
0 days 00:01:24.959000,-0.3195096609,13
0 days 00:01:24.963000,-0.3337096599,13
0 days 00:01:25.019000,-0.19700965990000005,13
0 days 00:01:25.020000,-0.17360966090000002,13
0 days 00:01:25.022000,-0.08660965790000001,13
0 days 00:01:25.025000,-0.0047547469,13
0 days 00:01:25.077000,-0.0208293314,13
0 days 00:01:25.077000,-0.078629328,13
0 days 00:01:25.083000,-0.096929328,13
0 days 00:01:25.108000,-0.06762932799999999,13
0 days 00:01:25.172000,-0.05792933000000001,13
0 days 00:01:25.175000,-0.05982933000000002,13
0 days 00:01:25.176000,-0.05442933000000001,13
0 days 00:01:25.205000,-0.06496253099999999,13
0 days 00:01:25.229000,-0.009262531999999997,13
0 days 00:01:25.231000,0.05833746500000001,13
0 days 00:01:25.232000,0.0968675087,13
0 days 00:01:25.286000,0.13906750670000004,13
0 days 00:01:25.288000,0.1394675067,13
0 days 00:01:25.290000,0.12316750670000001,13
0 days 00:01:25.318000,0.11566750669999998,13
0 days 00:01:25.319000,0.10796750670000002,13
0 days 00:01:25.378000,0.09956750729999998,13
0 days 00:01:25.380000,0.0656675083,13
0 days 00:01:25.382000,-0.0510324807,13
0 days 00:01:25.415000,-0.04980318269999996,13
0 days 00:01:25.437000,-0.17695291389999995,13
0 days 00:01:25.439000,-0.3385529139,13
0 days 00:01:25.441000,-0.3247529138999999,13
0 days 00:01:25.498000,-0.2949529158999999,13
0 days 00:01:25.501000,-0.2862529161,13
0 days 00:01:25.502000,-0.28045291569999997,13
0 days 00:01:25.557000,-0.21735291669999987,13
0 days 00:01:25.560000,-0.17365291669999994,13
0 days 00:01:25.561000,-0.09075291969999988,13
0 days 00:01:25.588000,-0.08315291919999993,13
0 days 00:01:25.628000,-0.09085497919999992,13
0 days 00:01:25.652000,-0.09445497919999994,13
0 days 00:01:25.655000,-0.0729801361999999,13
0 days 00:01:25.656000,-0.07668013629999992,13
0 days 00:01:25.678000,-0.059380136299999935,13
0 days 00:01:25.680000,-0.011680136299999954,13
0 days 00:01:25.738000,0.008919863700000051,13
0 days 00:01:25.738000,0.06571986370000006,13
0 days 00:01:25.742000,0.13491986370000006,13
0 days 00:01:25.798000,0.16921986370000003,13
0 days 00:01:25.798000,0.1868198637000001,13
0 days 00:01:25.804000,0.16121986370000002,13
0 days 00:01:25.826000,0.12712928569999998,13
0 days 00:01:25.863000,0.12481701169999998,13
0 days 00:01:25.864000,0.0810170117,13
0 days 00:01:25.868000,0.022017011999999978,13
0 days 00:01:25.918000,-0.023282986000000006,13
0 days 00:01:25.918000,-0.07298298599999999,13
0 days 00:01:25.923000,-0.123482984,13
0 days 00:01:25.978000,-0.165382983,13
0 days 00:01:25.982000,-0.19648298299999997,13
0 days 00:01:25.985000,-0.21668298200000002,13
0 days 00:01:26.017000,-0.21336486200000004,13
0 days 00:01:26.037000,-0.22916486130000002,13
0 days 00:01:26.037000,-0.2554306082,13
0 days 00:01:26.043000,-0.28503060820000004,13
0 days 00:01:26.067000,-0.31483060720000006,13
0 days 00:01:26.129000,-0.17943060720000006,13
0 days 00:01:26.129000,-0.1437306072,13
0 days 00:01:26.135000,-0.00553060759999997,13
0 days 00:01:26.188000,0.033869391400000025,13
0 days 00:01:26.191000,0.02976939100000001,13
0 days 00:01:26.191000,0.021869390999999995,13
0 days 00:01:26.209000,0.019900159000000032,13
0 days 00:01:26.250000,0.04090015900000001,13
0 days 00:01:26.253000,-0.03199984099999996,13
0 days 00:01:26.255000,-0.08839983700000001,13
0 days 00:01:26.311000,-0.11449983299999998,13
0 days 00:01:26.312000,-0.04459983300000001,13
0 days 00:01:26.313000,0.00040016650000001874,13
0 days 00:01:26.368000,0.0593001645,13
0 days 00:01:26.370000,0.08910016250000002,13
0 days 00:01:26.370000,0.08930016449999996,13
0 days 00:01:26.398000,0.08220016550000002,13
0 days 00:01:26.413000,0.0663890125,13
0 days 00:01:26.428000,0.07168901150000001,13
0 days 00:01:26.430000,0.09591365549999999,13
0 days 00:01:26.486000,0.10021365550000003,13
0 days 00:01:26.490000,0.09421365449999997,13
0 days 00:01:26.490000,0.0667136545,13
0 days 00:01:26.549000,0.0019136545000000282,13
0 days 00:01:26.550000,-0.12338634549999998,13
0 days 00:01:26.554000,-0.2453863355,13
0 days 00:01:26.610000,-0.3073863359,13
0 days 00:01:26.622000,-0.2977863359,13
0 days 00:01:26.627000,-0.2888109792,13
0 days 00:01:26.632000,-0.27811097919999994,13
0 days 00:01:26.639000,-0.280910488,13
0 days 00:01:26.669000,-0.189910488,13
0 days 00:01:26.669000,-0.126410488,13
0 days 00:01:26.696000,-0.06681048899999997,13
0 days 00:01:26.728000,-0.09551048799999999,13
0 days 00:01:26.728000,-0.07911048820000001,13
0 days 00:01:26.756000,-0.05561048819999996,13
0 days 00:01:26.787000,-0.012410489199999972,13
0 days 00:01:26.789000,0.0016895108000000558,13
0 days 00:01:26.818000,0.013989509800000036,13
0 days 00:01:26.836000,0.012265356800000037,13
0 days 00:01:26.848000,0.06806535379999999,13
0 days 00:01:26.859000,0.08811043280000001,13
0 days 00:01:26.909000,0.13291043179999998,13
0 days 00:01:26.911000,0.19611042879999996,13
0 days 00:01:26.911000,0.19051042875999996,13
0 days 00:01:26.938000,0.1718104287599999,13
0 days 00:01:26.966000,0.14031043075999994,13
0 days 00:01:26.968000,0.08321043375999997,13
0 days 00:01:26.996000,0.03241043396,13
0 days 00:01:27.010000,0.030885626660000005,13
0 days 00:01:27.026000,-0.008514373339999963,13
0 days 00:01:27.028000,-0.049814370539999986,13
0 days 00:01:27.056000,-0.09701437053999992,13
0 days 00:01:27.087000,-0.14211436853999992,13
0 days 00:01:27.089000,-0.17861436753999993,13
0 days 00:01:27.117000,-0.20111436753999992,13
0 days 00:01:27.179000,-0.20961436753999999,13
0 days 00:01:27.182000,-0.21301436753999997,13
0 days 00:01:27.185000,-0.22811436683999997,13
0 days 00:01:27.221000,-0.21643646213999992,13
0 days 00:01:27.238000,-0.15003647214,13
0 days 00:01:27.242000,-0.1974657701399999,13
0 days 00:01:27.243000,-0.11436577013999996,13
0 days 00:01:27.266000,-0.01506576813999998,13
0 days 00:01:27.268000,-0.04096576813999995,13
0 days 00:01:27.327000,-0.04976576613999998,13
0 days 00:01:27.329000,-0.032765765939999955,13
0 days 00:01:27.332000,0.0011342336600000057,13
0 days 00:01:27.387000,-0.012365766339999968,13
0 days 00:01:27.392000,-0.01456576634000001,13
0 days 00:01:27.393000,-0.049665763339999974,13
0 days 00:01:27.431000,-0.03945711284000002,13
0 days 00:01:27.451000,0.010744947159999983,13
0 days 00:01:27.453000,0.06254494715999996,13
0 days 00:01:27.454000,0.07034494716000003,13
0 days 00:01:27.508000,0.08804494635999997,13
