timestamp,x_window,person
0 days 00:01:22.496000,0.13031808975000003,14
0 days 00:01:22.561000,0.10101809174999998,14
0 days 00:01:22.561000,0.10491809161000003,14
0 days 00:01:22.562000,0.12141809161000001,14
0 days 00:01:22.589000,0.14541809161,14
0 days 00:01:22.590000,0.18531809061,14
0 days 00:01:22.610000,0.20316824260999997,14
0 days 00:01:22.617000,0.27066824261000005,14
0 days 00:01:22.647000,0.30501673231000004,14
0 days 00:01:22.648000,0.38471673231000003,14
0 days 00:01:22.708000,0.44681673230999996,14
0 days 00:01:22.708000,0.50651673031,14
0 days 00:01:22.709000,0.5008167303100001,14
0 days 00:01:22.737000,0.49911673031,14
0 days 00:01:22.798000,0.40241673031,14
0 days 00:01:22.801000,0.12711674131000003,14
0 days 00:01:22.807000,-0.030283258689999874,14
0 days 00:01:22.821000,-0.04008566768999992,14
0 days 00:01:22.827000,-0.06768566768999985,14
0 days 00:01:22.830000,-0.059285667689999905,14
0 days 00:01:22.887000,-0.1359637802299999,14
0 days 00:01:22.890000,-0.03096377822999991,14
0 days 00:01:22.891000,0.035336221770000016,14
0 days 00:01:22.948000,0.11313622177000004,14
0 days 00:01:22.951000,0.19603622177000005,14
0 days 00:01:22.951000,0.22093622177000008,14
0 days 00:01:23.009000,0.18363622177,14
0 days 00:01:23.012000,0.13503622177000008,14
0 days 00:01:23.012000,0.07663622277000003,14
0 days 00:01:23.033000,0.021389342770000083,14
0 days 00:01:23.037000,-0.007724990230000004,14
0 days 00:01:23.069000,-0.06892498922999991,14
0 days 00:01:23.070000,-0.11502498922999999,14
0 days 00:01:23.128000,-0.18212498623,14
0 days 00:01:23.132000,-0.24212498423000006,14
0 days 00:01:23.135000,-0.26792498322999997,14
0 days 00:01:23.189000,-0.19412498223000005,14
0 days 00:01:23.190000,-0.18442498223000003,14
0 days 00:01:23.193000,0.10007501776999998,14
0 days 00:01:23.217000,0.18567501776999992,14
0 days 00:01:23.244000,0.17251976836999994,14
0 days 00:01:23.247000,0.10662231596999995,14
0 days 00:01:23.248000,0.09062231617,14
0 days 00:01:23.277000,-0.04007768283000006,14
0 days 00:01:23.307000,-0.20007768233,14
0 days 00:01:23.310000,-0.2768776823300001,14
0 days 00:01:23.336000,-0.33837767933,14
0 days 00:01:23.367000,-0.40067767933000004,14
0 days 00:01:23.369000,-0.4470776793300001,14
0 days 00:01:23.398000,-0.41727768133,14
0 days 00:01:23.416000,-0.44587529683,14
0 days 00:01:23.428000,-0.3795600568300001,14
0 days 00:01:23.429000,-0.33106005683000006,14
0 days 00:01:23.456000,-0.30676005683,14
0 days 00:01:23.487000,-0.29946005683,14
0 days 00:01:23.490000,-0.27346005782999994,14
0 days 00:01:23.516000,-0.22316005782999998,14
0 days 00:01:23.548000,-0.14426006132999997,14
0 days 00:01:23.549000,-0.059660061729999964,14
0 days 00:01:23.576000,-0.03366006272999992,14
0 days 00:01:23.609000,0.045434510270000034,14
0 days 00:01:23.639000,0.04713451017000007,14
0 days 00:01:23.643000,0.015234509770000031,14
0 days 00:01:23.644000,0.010334509370000045,14
0 days 00:01:23.699000,0.06348891937000004,14
0 days 00:01:23.700000,0.09198891887000003,14
0 days 00:01:23.703000,0.13938891887000002,14
0 days 00:01:23.759000,0.19128891787000005,14
0 days 00:01:23.760000,0.2522889178700001,14
0 days 00:01:23.763000,0.3221889178700001,14
0 days 00:01:23.788000,0.37778891587000013,14
0 days 00:01:23.793000,0.4484889148700002,14
0 days 00:01:23.821000,0.4973593618700001,14
0 days 00:01:23.849000,0.5104593608700001,14
0 days 00:01:23.853000,0.48755554971000015,14
0 days 00:01:23.853000,0.49595555001000013,14
0 days 00:01:23.906000,0.25135555101000007,14
0 days 00:01:23.907000,0.16675555601000003,14
0 days 00:01:23.912000,-0.17794444398999992,14
0 days 00:01:23.935000,-0.2991444399899999,14
0 days 00:01:23.968000,-0.34194443998999996,14
0 days 00:01:23.998000,-0.3005444399899999,14
0 days 00:01:23.999000,-0.2045444395899999,14
0 days 00:01:24.033000,-0.0793391315899999,14
0 days 00:01:24.059000,-0.08080752358999989,14
0 days 00:01:24.059000,0.016592476410000116,14
0 days 00:01:24.062000,0.08099247641000011,14
0 days 00:01:24.117000,0.1317924734100001,14
0 days 00:01:24.123000,0.12919247341000012,14
0 days 00:01:24.123000,0.06499247341000017,14
0 days 00:01:24.147000,-0.01440752658999994,14
0 days 00:01:24.177000,-0.0917075265899999,14
0 days 00:01:24.180000,-0.1514075245899999,14
0 days 00:01:24.206000,-0.2192075225899999,14
0 days 00:01:24.207000,-0.24500268358999996,14
0 days 00:01:24.238000,-0.28800268258999995,14
0 days 00:01:24.238000,-0.3311026825899999,14
0 days 00:01:24.301000,-0.18607682288999988,14
0 days 00:01:24.302000,-0.17757682258999988,14
0 days 00:01:24.303000,0.0907231774700001,14
0 days 00:01:24.362000,0.14972317750000008,14
0 days 00:01:24.363000,0.11392317750000011,14
0 days 00:01:24.370000,0.04122318070000006,14
0 days 00:01:24.416000,0.027389301200000115,14
0 days 00:01:24.417000,-0.10291069879999991,14
0 days 00:01:24.419000,-0.17371069879999987,14
0 days 00:01:24.421000,-0.26896085079999993,14
0 days 00:01:24.447000,-0.33856085079999987,14
0 days 00:01:24.476000,-0.3823608487999999,14
0 days 00:01:24.477000,-0.4595608487999999,14
0 days 00:01:24.506000,-0.43406084879999995,14
0 days 00:01:24.538000,-0.41326085279999986,14
0 days 00:01:24.538000,-0.3899608527999998,14
0 days 00:01:24.569000,-0.37196085379999994,14
0 days 00:01:24.597000,-0.33916085379999983,14
0 days 00:01:24.600000,-0.3180608547999999,14
0 days 00:01:24.627000,-0.2712928871999999,14
0 days 00:01:24.657000,-0.24509047819999988,14
0 days 00:01:24.660000,-0.1681904781999999,14
0 days 00:01:24.661000,-0.08019047819999997,14
0 days 00:01:24.720000,0.0007095188000000774,14
0 days 00:01:24.721000,0.030809516800000068,14
0 days 00:01:24.722000,0.02950951680000002,14
0 days 00:01:24.747000,-0.0022904835999999606,14
0 days 00:01:24.777000,-0.028790483999999898,14
0 days 00:01:24.778000,-0.025790483999999926,14
0 days 00:01:24.810000,0.015309516000000105,14
0 days 00:01:24.838000,0.04133023240000009,14
0 days 00:01:24.867000,0.09023023040000011,14
0 days 00:01:24.870000,0.1421771104000001,14
0 days 00:01:24.871000,0.19577711040000026,14
0 days 00:01:24.903000,0.2763771104000001,14
0 days 00:01:24.906000,0.34277711040000014,14
0 days 00:01:24.959000,0.40257710740000013,14
0 days 00:01:24.959000,0.4379771054000002,14
0 days 00:01:24.963000,0.43527710540000014,14
0 days 00:01:25.019000,0.3242771064000001,14
0 days 00:01:25.020000,0.26827710640000013,14
0 days 00:01:25.022000,-0.08522289359999992,14
0 days 00:01:25.025000,-0.1671723905999999,14
0 days 00:01:25.077000,-0.2400171311999999,14
0 days 00:01:25.077000,-0.26011713119999996,14
0 days 00:01:25.083000,-0.3110171291999999,14
0 days 00:01:25.108000,-0.21111712919999992,14
0 days 00:01:25.172000,-0.04591713019999995,14
0 days 00:01:25.175000,0.04078286980000006,14
0 days 00:01:25.176000,0.08488286980000005,14
0 days 00:01:25.205000,0.11887068980000005,14
0 days 00:01:25.229000,0.12127068980000008,14
0 days 00:01:25.231000,0.07387069280000008,14
0 days 00:01:25.232000,0.06766830830000009,14
0 days 00:01:25.286000,-0.007631687699999992,14
0 days 00:01:25.288000,-0.06753168669999995,14
0 days 00:01:25.290000,-0.11843168669999997,14
0 days 00:01:25.318000,-0.16073168670000001,14
0 days 00:01:25.319000,-0.20113168669999998,14
0 days 00:01:25.378000,-0.22273168669999993,14
0 days 00:01:25.380000,-0.22233168619999996,14
0 days 00:01:25.382000,-0.19843168579999998,14
0 days 00:01:25.415000,-0.21249937379999997,14
0 days 00:01:25.437000,0.044806050200000024,14
0 days 00:01:25.439000,0.2208060503,14
0 days 00:01:25.441000,0.22400605070000004,14
0 days 00:01:25.498000,0.17380605110000003,14
0 days 00:01:25.501000,0.0962060511,14
0 days 00:01:25.502000,-0.040793948899999995,14
0 days 00:01:25.557000,-0.16329394890000007,14
0 days 00:01:25.560000,-0.2447939479,14
0 days 00:01:25.561000,-0.3170939479,14
0 days 00:01:25.588000,-0.3829939479,14
0 days 00:01:25.628000,-0.42517229590000005,14
0 days 00:01:25.652000,-0.4502722949000001,14
0 days 00:01:25.655000,-0.42354274290000005,14
0 days 00:01:25.656000,-0.3795427429000002,14
0 days 00:01:25.678000,-0.32754274290000013,14
0 days 00:01:25.680000,-0.3291427429,14
0 days 00:01:25.738000,-0.28094274389999996,14
0 days 00:01:25.738000,-0.21814274690000007,14
0 days 00:01:25.742000,-0.1259427479,14
0 days 00:01:25.798000,-0.032442752899999955,14
0 days 00:01:25.798000,0.05815724710000003,14
0 days 00:01:25.804000,0.11215724610000001,14
0 days 00:01:25.826000,0.11392205729999998,14
0 days 00:01:25.863000,0.1107167493,14
0 days 00:01:25.864000,0.09901675129999994,14
0 days 00:01:25.868000,0.05941675129999996,14
0 days 00:01:25.918000,0.05611675129999998,14
0 days 00:01:25.918000,0.06211675129999998,14
0 days 00:01:25.923000,0.09441675129999999,14
0 days 00:01:25.978000,0.14161675129999998,14
0 days 00:01:25.982000,0.1934167513,14
0 days 00:01:25.985000,0.25071675129999993,14
0 days 00:01:26.017000,0.29965315389999997,14
0 days 00:01:26.037000,0.3655531499,14
0 days 00:01:26.037000,0.4042483108999999,14
0 days 00:01:26.043000,0.43744830989999994,14
0 days 00:01:26.067000,0.48444830989999993,14
0 days 00:01:26.129000,0.2819483098999999,14
0 days 00:01:26.129000,0.26614830989999994,14
0 days 00:01:26.135000,-0.03795169010000004,14
0 days 00:01:26.188000,-0.17985169010000007,14
0 days 00:01:26.191000,-0.22165169010000002,14
0 days 00:01:26.191000,-0.23655168810000007,14
0 days 00:01:26.209000,-0.21561289760000005,14
0 days 00:01:26.250000,-0.13111289760000003,14
0 days 00:01:26.253000,-0.07261289759999996,14
0 days 00:01:26.255000,0.04858710139999999,14
0 days 00:01:26.311000,0.11058710140000003,14
0 days 00:01:26.312000,0.11928710140000004,14
0 days 00:01:26.313000,0.19998709840000004,14
0 days 00:01:26.368000,0.13608709840000002,14
0 days 00:01:26.370000,0.07418710240000001,14
0 days 00:01:26.370000,0.02258710240000003,14
0 days 00:01:26.398000,-0.016112894599999986,14
0 days 00:01:26.413000,-0.005316074600000009,14
0 days 00:01:26.428000,-0.05231607260000002,14
0 days 00:01:26.430000,-0.0799840402,14
0 days 00:01:26.486000,-0.12988404020000002,14
0 days 00:01:26.490000,-0.15308404020000008,14
0 days 00:01:26.490000,-0.16648404020000004,14
0 days 00:01:26.549000,-0.14118404020000005,14
0 days 00:01:26.550000,0.026315959799999948,14
0 days 00:01:26.554000,0.21731595979999996,14
0 days 00:01:26.610000,0.22291596019999993,14
0 days 00:01:26.622000,0.15021596059999998,14
0 days 00:01:26.627000,0.13722288099999996,14
0 days 00:01:26.632000,0.07762288100000002,14
0 days 00:01:26.639000,-0.039897830400000035,14
0 days 00:01:26.669000,-0.07769782840000003,14
0 days 00:01:26.669000,-0.16139782840000003,14
0 days 00:01:26.696000,-0.21829782840000003,14
0 days 00:01:26.728000,-0.2143978284000001,14
0 days 00:01:26.728000,-0.2507978282000001,14
0 days 00:01:26.756000,-0.21029782820000004,14
0 days 00:01:26.787000,-0.18319782820000005,14
0 days 00:01:26.789000,-0.1681978282,14
0 days 00:01:26.818000,-0.1547978292,14
0 days 00:01:26.836000,-0.11793706259999998,14
0 days 00:01:26.848000,-0.07563706159999997,14
0 days 00:01:26.859000,-0.10318756359999996,14
0 days 00:01:26.909000,-0.006187574599999983,14
0 days 00:01:26.911000,0.07031242540000009,14
0 days 00:01:26.911000,0.11491242340000003,14
0 days 00:01:26.938000,0.15241242240000002,14
0 days 00:01:26.966000,0.16191242339999995,14
0 days 00:01:26.968000,0.13721242339999998,14
0 days 00:01:26.996000,0.12071242339999996,14
0 days 00:01:27.010000,0.10460692739999995,14
0 days 00:01:27.026000,0.12550692739999994,14
0 days 00:01:27.028000,0.16190692639999996,14
0 days 00:01:27.056000,0.19690692639999996,14
0 days 00:01:27.087000,0.23080692639999992,14
0 days 00:01:27.089000,0.2663069253999999,14
0 days 00:01:27.117000,0.2984069253999999,14
0 days 00:01:27.179000,0.3230069253999999,14
0 days 00:01:27.182000,0.3514069256,14
0 days 00:01:27.185000,0.3874069246,14
0 days 00:01:27.221000,0.37689104879999996,14
0 days 00:01:27.238000,0.3700910478,14
0 days 00:01:27.242000,0.39055873580000006,14
0 days 00:01:27.243000,0.11905873579999994,14
0 days 00:01:27.266000,-0.12764126420000008,14
0 days 00:01:27.268000,-0.21374126420000003,14
0 days 00:01:27.327000,-0.21154126220000005,14
0 days 00:01:27.329000,-0.14634126220000007,14
0 days 00:01:27.332000,-0.010541262200000075,14
0 days 00:01:27.387000,0.10155873779999998,14
0 days 00:01:27.392000,0.13635873779999996,14
0 days 00:01:27.393000,0.1813587378,14
0 days 00:01:27.431000,0.22799680229999997,14
0 days 00:01:27.451000,0.22647515229999995,14
0 days 00:01:27.453000,0.21857515229999996,14
0 days 00:01:27.454000,0.16837515229999997,14
0 days 00:01:27.508000,0.11207515230000001,14
0 days 00:01:27.509000,0.05557515330000002,14
0 days 00:01:27.513000,0.012575154300000007,14
0 days 00:01:27.571000,-0.027324845699999982,14
0 days 00:01:27.574000,-0.0371248457,14
0 days 00:01:27.579000,-0.06812484469999996,14
0 days 00:01:27.604000,-0.08993674469999999,14
0 days 00:01:27.628000,-0.09603674469999998,14
0 days 00:01:27.630000,-0.10403674369999998,14
0 days 00:01:27.631000,-0.06520155529999996,14
0 days 00:01:27.689000,-0.001101558299999974,14
0 days 00:01:27.689000,0.030598441700000024,14
0 days 00:01:27.690000,0.06209844170000002,14
0 days 00:01:27.717000,0.058898441700000005,14
0 days 00:01:27.748000,0.03479844170000002,14
0 days 00:01:27.752000,-0.008701558299999962,14
0 days 00:01:27.776000,-0.036301558299999946,14
0 days 00:01:27.806000,-0.03070155929999994,14
0 days 00:01:27.813000,-0.014801559299999916,14
0 days 00:01:27.816000,-0.016799221499999906,14
0 days 00:01:27.836000,-0.023599219499999907,14
0 days 00:01:27.868000,-0.04019921949999993,14
0 days 00:01:27.870000,-0.05729921949999994,14
0 days 00:01:27.898000,-0.07979921949999996,14
0 days 00:01:27.926000,-0.04029921949999998,14
0 days 00:01:27.932000,-0.08659921949999998,14
0 days 00:01:27.958000,-0.10869921949999997,14
0 days 00:01:28.019000,-0.050399217499999996,14
0 days 00:01:28.019000,-0.018699217499999955,14
0 days 00:01:28.020000,0.058600777900000046,14
0 days 00:01:28.028000,0.031839587900000105,14
0 days 00:01:28.048000,0.07173958760000007,14
0 days 00:01:28.050000,0.07343958660000009,14
0 days 00:01:28.110000,0.058139587600000056,14
0 days 00:01:28.113000,0.03113958760000005,14
0 days 00:01:28.117000,0.025039587600000066,14
0 days 00:01:28.168000,-0.012060409399999963,14
0 days 00:01:28.169000,0.012739590600000046,14
0 days 00:01:28.172000,0.024439590600000033,14
0 days 00:01:28.201000,0.041806974350000026,14
0 days 00:01:28.229000,0.06300697235000002,14
0 days 00:01:28.231000,0.03971015235000004,14
0 days 00:01:28.235000,0.06071015135000003,14
0 days 00:01:28.288000,0.08741015134999999,14
0 days 00:01:28.289000,0.10361015235000001,14
0 days 00:01:28.291000,0.12231015234999999,14
0 days 00:01:28.319000,0.13401015235000002,14
0 days 00:01:28.381000,0.20461015235000005,14
0 days 00:01:28.381000,0.09791015235000003,14
0 days 00:01:28.382000,-0.06858984764999997,14
0 days 00:01:28.412000,-0.08286347405,14
0 days 00:01:28.437000,0.08933652595000002,14
0 days 00:01:28.438000,0.13342960355000003,14
0 days 00:01:28.438000,0.26062959355000004,14
0 days 00:01:28.467000,0.37212958854999995,14
0 days 00:01:28.472000,0.3653295885500001,14
0 days 00:01:28.528000,0.3894295885500001,14
0 days 00:01:28.532000,0.37672958855000005,14
0 days 00:01:28.532000,0.27512958854999997,14
0 days 00:01:28.589000,0.21522959135000008,14
0 days 00:01:28.593000,0.08472959434999999,14
0 days 00:01:28.597000,0.014829595349999992,14
0 days 00:01:28.623000,0.026885383349999945,14
0 days 00:01:28.647000,0.02598538334999997,14
0 days 00:01:28.648000,0.02462461674999998,14
0 days 00:01:28.652000,0.03802461574999996,14
0 days 00:01:28.679000,0.04742461474999996,14
0 days 00:01:28.704000,0.028724615949999942,14
0 days 00:01:28.736000,0.03522461594999995,14
0 days 00:01:28.739000,0.061424615949999935,14
0 days 00:01:28.766000,0.044524616949999964,14
0 days 00:01:28.830000,0.026624616949999916,14
0 days 00:01:28.832000,0.01642461694999996,14
0 days 00:01:28.833000,0.014662377449999955,14
0 days 00:01:28.838000,0.02428005344999997,14
0 days 00:01:28.838000,0.01768005344999995,14
0 days 00:01:28.887000,0.0029800530499999823,14
0 days 00:01:28.889000,-0.014819946950000011,14
0 days 00:01:28.900000,-0.027619946950000047,14
0 days 00:01:28.947000,-0.039719946950000036,14
0 days 00:01:28.948000,-0.043519946950000034,14
0 days 00:01:28.955000,-0.035319946950000014,14
0 days 00:01:28.976000,-0.03141994715000004,14
0 days 00:01:29.006000,-0.049573207650000034,14
0 days 00:01:29.007000,-0.037057331850000035,14
0 days 00:01:29.037000,-0.03855733085,14
0 days 00:01:29.038000,-0.04015733085000002,14
0 days 00:01:29.100000,-0.060357330850000016,14
0 days 00:01:29.103000,-0.04245733085000003,14
0 days 00:01:29.104000,0.007942669149999984,14
0 days 00:01:29.158000,0.05614266714999998,14
0 days 00:01:29.163000,0.044242668150000004,14
0 days 00:01:29.163000,0.022542668349999982,14
0 days 00:01:29.218000,0.018742668349999974,14
0 days 00:01:29.218000,0.012703551349999976,14
0 days 00:01:29.221000,0.03820355134999998,14
0 days 00:01:29.223000,0.05846548684999998,14
0 days 00:01:29.248000,0.09936548484999996,14
0 days 00:01:29.277000,0.12746548384999995,14
0 days 00:01:29.277000,0.16426548384999992,14
0 days 00:01:29.306000,0.18586548334999997,14
0 days 00:01:29.336000,0.20766548234999999,14
0 days 00:01:29.338000,0.22756548164999996,14
0 days 00:01:29.367000,0.22566548164999997,14
0 days 00:01:29.398000,0.19976548164999997,14
0 days 00:01:29.399000,0.1886654816499999,14
0 days 00:01:29.429000,0.18974885790999999,14
0 days 00:01:29.459000,0.16824885840999998,14
0 days 00:01:29.463000,0.17804885840999998,14
0 days 00:01:29.465000,0.16004885840999994,14
0 days 00:01:29.487000,0.10384886041,14
0 days 00:01:29.517000,0.060748860409999966,14
0 days 00:01:29.517000,0.034948860409999984,14
0 days 00:01:29.580000,0.035948860309999976,14
0 days 00:01:29.583000,0.08374886030999999,14
0 days 00:01:29.585000,0.11944886030999996,14
0 days 00:01:29.601000,0.11806412800999999,14
0 days 00:01:29.615000,0.12396412900999997,14
0 days 00:01:29.617000,0.12316412901,14
0 days 00:01:29.669000,0.12782538660999998,14
0 days 00:01:29.670000,0.09902538661000002,14
0 days 00:01:29.730000,0.08602538660999999,14
0 days 00:01:29.731000,0.09982538660999998,14
0 days 00:01:29.733000,0.10122538660999998,14
0 days 00:01:29.788000,0.15032538661,14
0 days 00:01:29.790000,0.19582538671,14
0 days 00:01:29.792000,0.27332538670999995,14
0 days 00:01:29.813000,0.31471451470999995,14
0 days 00:01:29.817000,0.34681451471,14
0 days 00:01:29.817000,0.34561451461,14
0 days 00:01:29.846000,0.32267079360999995,14
0 days 00:01:29.879000,0.26887079391,14
0 days 00:01:29.881000,0.21127079791,14
0 days 00:01:29.906000,0.17027079791,14
0 days 00:01:29.937000,0.1432707999099999,14
0 days 00:01:29.937000,0.10967079990999991,14
0 days 00:01:29.998000,0.07227080090999999,14
0 days 00:01:30.001000,0.02917080290999997,14
0 days 00:01:30.004000,0.0009708029099999749,14
0 days 00:01:30.025000,0.009395400159999977,14
0 days 00:01:30.056000,0.017495400160000004,14
0 days 00:01:30.059000,0.05159540016000001,14
0 days 00:01:30.062000,0.09179539916000001,14
0 days 00:01:30.098000,0.11629539816000005,14
0 days 00:01:30.098000,0.13519539716000004,14
0 days 00:01:30.127000,0.12939539716000004,14
0 days 00:01:30.157000,0.12629539665999998,14
0 days 00:01:30.161000,0.049795396659999984,14
0 days 00:01:30.199000,-0.012463546440000002,14
0 days 00:01:30.219000,0.015536453560000014,14
0 days 00:01:30.220000,0.15431006995999993,14
0 days 00:01:30.222000,0.06321006995999996,14
0 days 00:01:30.279000,-0.051789928040000065,14
0 days 00:01:30.282000,-0.24098991804,14
0 days 00:01:30.285000,-0.28238991804,14
0 days 00:01:30.311000,-0.28078991804000003,14
0 days 00:01:30.372000,-0.25158991803999997,14
0 days 00:01:30.374000,-0.20928991804000005,14
0 days 00:01:30.378000,-0.13918991804000003,14
0 days 00:01:30.409000,-0.08446389844000002,14
0 days 00:01:30.428000,0.031036098560000037,14
0 days 00:01:30.430000,0.12343609455999996,14
0 days 00:01:30.432000,0.12618030655999993,14
0 days 00:01:30.490000,0.12748030655999998,14
0 days 00:01:30.495000,0.09528030656,14
0 days 00:01:30.496000,0.08228030655999997,14
0 days 00:01:30.547000,0.07168030656,14
0 days 00:01:30.548000,0.07728030635999997,14
0 days 00:01:30.549000,0.09028030635999997,14
0 days 00:01:30.578000,0.09908030535999997,14
0 days 00:01:30.579000,0.11378030336000002,14
0 days 00:01:30.606000,0.13568030135999998,14
0 days 00:01:30.620000,0.12501078965999998,14
0 days 00:01:30.637000,0.14697302916000005,14
0 days 00:01:30.640000,0.16177302716000003,14
0 days 00:01:30.701000,0.1606730267600001,14
0 days 00:01:30.702000,0.13667302715999996,14
0 days 00:01:30.703000,0.12727302716000005,14
0 days 00:01:30.758000,0.10807302816000001,14
0 days 00:01:30.761000,0.12527302816000005,14
0 days 00:01:30.763000,0.12937302816000001,14
0 days 00:01:30.821000,0.18467302816,14
0 days 00:01:30.821000,0.21957302616,14
0 days 00:01:30.823000,0.26152628765999997,14
0 days 00:01:30.831000,0.25984267866,14
0 days 00:01:30.878000,0.25124267866000005,14
0 days 00:01:30.880000,0.23874267865999996,14
0 days 00:01:30.883000,0.25674267866,14
0 days 00:01:30.940000,0.29324267866000003,14
0 days 00:01:30.940000,0.29034267866,14
0 days 00:01:30.944000,0.23914267866,14
0 days 00:01:30.998000,0.18304267766000007,14
0 days 00:01:30.999000,0.11014267746000005,14
0 days 00:01:31.002000,0.030942677460000043,14
0 days 00:01:31.005000,0.06403802646000002,14
0 days 00:01:31.059000,0.03663802649000004,14
0 days 00:01:31.062000,-0.02246197351000001,14
0 days 00:01:31.063000,-0.031461971509999895,14
0 days 00:01:31.120000,-0.02106197250999995,14
0 days 00:01:31.121000,-0.05156197250999987,14
0 days 00:01:31.121000,-0.03796197400999995,14
0 days 00:01:31.149000,-0.04436197400999989,14
0 days 00:01:31.175000,-0.05146197430999987,14
0 days 00:01:31.208000,-0.0512619743099998,14
0 days 00:01:31.209000,-0.06266197230999986,14
0 days 00:01:31.216000,-0.029589935309999885,14
0 days 00:01:31.237000,-0.07376141056999991,14
0 days 00:01:31.268000,-0.10616141106999982,14
0 days 00:01:31.269000,-0.1585614110699999,14
0 days 00:01:31.296000,-0.1881614110699999,14
0 days 00:01:31.328000,-0.12816141006999995,14
0 days 00:01:31.329000,-0.11576141006999992,14
0 days 00:01:31.357000,0.06983858993000004,14
0 days 00:01:31.387000,0.20653859003000008,14
0 days 00:01:31.390000,0.21273858903000004,14
0 days 00:01:31.417000,0.1542385890300001,14
0 days 00:01:31.428000,0.1550436394300001,14
0 days 00:01:31.448000,-0.004356360569999911,14
0 days 00:01:31.448000,-0.19065636057,14
0 days 00:01:31.510000,-0.22205636056999992,14
0 days 00:01:31.514000,-0.26685635757,14
0 days 00:01:31.518000,-0.26365635756999994,14
0 days 00:01:31.568000,-0.20185635757,14
0 days 00:01:31.569000,-0.17045635756999997,14
0 days 00:01:31.570000,-0.12915635757,14
0 days 00:01:31.596000,-0.10805635866999992,14
0 days 00:01:31.600000,-0.12934020257,14
0 days 00:01:31.629000,-0.16752933256999994,14
0 days 00:01:31.629000,-0.18322933257,14
0 days 00:01:31.658000,-0.17642933286999998,14
0 days 00:01:31.689000,-0.12802933287,14
0 days 00:01:31.691000,-0.0720293328699999,14
0 days 00:01:31.749000,-0.02702933597,14
0 days 00:01:31.752000,0.019970663030000006,14
0 days 00:01:31.754000,0.054470660630000056,14
0 days 00:01:31.778000,0.10527066063000005,14
0 days 00:01:31.808000,0.1589706596300001,14
0 days 00:01:31.808000,0.20287065663000006,14
0 days 00:01:31.813000,0.21972286563000007,14
0 days 00:01:31.837000,0.23773088463000003,14
0 days 00:01:31.868000,0.25783088463000015,14
0 days 00:01:31.872000,0.25573088463,14
0 days 00:01:31.930000,0.22923088482999998,14
0 days 00:01:31.934000,0.22103088583000002,14
0 days 00:01:31.935000,0.19843088683000001,14
0 days 00:01:31.989000,0.17643088682999994,14
0 days 00:01:31.990000,0.14803088732999992,14
0 days 00:01:31.994000,0.08593088732999994,14
0 days 00:01:32.024000,0.10394127043,14
0 days 00:01:32.052000,0.020141270429999962,14
0 days 00:01:32.054000,-0.13635871857000006,14
0 days 00:01:32.056000,-0.17035871857000007,14
0 days 00:01:32.107000,-0.09725871857000008,14
0 days 00:01:32.108000,0.0007412814299999509,14
0 days 00:01:32.109000,0.04734128142999996,14
0 days 00:01:32.167000,0.05674128142999993,14
0 days 00:01:32.172000,0.03404128142999991,14
0 days 00:01:32.172000,-0.002658716570000035,14
0 days 00:01:32.197000,-0.009095073570000037,14
0 days 00:01:32.229000,-0.02612109617000002,14
0 days 00:01:32.231000,-0.09352109617000004,14
0 days 00:01:32.233000,-0.16992109317000004,14
0 days 00:01:32.289000,-0.21752109117000007,14
0 days 00:01:32.294000,-0.22202109017000002,14
0 days 00:01:32.298000,-0.20662109017000005,14
0 days 00:01:32.348000,-0.19012109017000003,14
0 days 00:01:32.349000,-0.16662109017,14
0 days 00:01:32.351000,-0.16602109016999994,14
0 days 00:01:32.377000,-0.11712109316999995,14
0 days 00:01:32.409000,-0.12967086956999999,14
0 days 00:01:32.442000,-0.09857086756999993,14
0 days 00:01:32.444000,-0.09217086556999993,14
0 days 00:01:32.445000,-0.02410135386999995,14
0 days 00:01:32.497000,-0.05040135386999998,14
0 days 00:01:32.501000,-0.06780135186999996,14
0 days 00:01:32.501000,-0.07050135147,14
0 days 00:01:32.559000,-0.06670135147,14
0 days 00:01:32.560000,-0.06370135147000003,14
0 days 00:01:32.562000,-0.02830135347000005,14
0 days 00:01:32.590000,-0.019301353470000046,14
0 days 00:01:32.591000,-0.01380135347,14
0 days 00:01:32.619000,-0.07223270796999996,14
0 days 00:01:32.647000,-0.11073270577000002,14
0 days 00:01:32.649000,-0.15713270576999996,14
0 days 00:01:32.650000,-0.1643490968699999,14
0 days 00:01:32.711000,-0.17194909686999987,14
0 days 00:01:32.712000,-0.17824909686999998,14
0 days 00:01:32.712000,-0.17404909686999992,14
0 days 00:01:32.770000,-0.17754909586999992,14
0 days 00:01:32.772000,-0.17114909586999993,14
0 days 00:01:32.772000,-0.13594909586999995,14
0 days 00:01:32.794000,-0.07253460026999997,14
0 days 00:01:32.798000,0.002065399730000009,14
0 days 00:01:32.828000,0.07966539973000003,14
0 days 00:01:32.829000,0.08140916773000006,14
0 days 00:01:32.857000,0.10070916770000003,14
0 days 00:01:32.920000,0.15880916769999998,14
0 days 00:01:32.924000,0.17890916470000004,14
0 days 00:01:32.924000,0.17770916670000006,14
0 days 00:01:32.957000,0.2018091667,14
0 days 00:01:32.960000,0.2008091687000001,14
0 days 00:01:32.987000,0.21240916867000004,14
0 days 00:01:32.993000,0.20900916967000008,14
0 days 00:01:33.006000,0.22550921637000002,14
0 days 00:01:33.016000,0.23930921437000016,14
